time,Day,Year,Month,Date,hour,min,sec,timezone,latitude,longitude,speed,truck,svr1,svr2,svr3,svr4,Role,Transfer size,Transfer unit,Bitrate,bitrate_unit,Retransmissions,CWnd,cwnd_unit,Role-RX,Transfer size-RX,Transfer unit-RX,Bitrate-RX,bitrate_unit-RX,send_data,square_id
1658113041,Mon,2022.0,7.0,18.0,12.0,57.0,21.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,,
1658113041,Mon,2022.0,7.0,18.0,12.0,57.0,21.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113042,Mon,2022.0,7.0,18.0,12.0,57.0,22.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113043,Mon,2022.0,7.0,18.0,12.0,57.0,23.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113043,Mon,2022.0,7.0,18.0,12.0,57.0,23.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113043,Mon,2022.0,7.0,18.0,12.0,57.0,23.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113043,Mon,2022.0,7.0,18.0,12.0,57.0,23.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113043,Mon,2022.0,7.0,18.0,12.0,57.0,23.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
1658113043,Mon,2022.0,7.0,18.0,12.0,57.0,23.0,AEST,99.0,999.0,-1.0,garbo03,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0,
